id,per_square_meter_price
COL_351213,41265.936327574
COL_351274,59430.96867967665
COL_351380,19136.345030038872
COL_351688,39820.47552798426
COL_351715,44947.314075311515
COL_351762,74139.62132128369
COL_351901,60048.00867601415
COL_352368,128725.61808060962
COL_352392,50623.03004916904
COL_352397,54712.58103527878
COL_352422,232514.41260792586
COL_352637,24909.636437944093
COL_352991,59913.38561719028
COL_353024,68385.70189869433
COL_353028,40833.35325264374
COL_353059,38506.90140937044
COL_353225,61247.23184749347
COL_353243,31244.051896892386
COL_353323,26434.911650231203
COL_353376,33136.29598293161
COL_353452,65391.61841910574
COL_353740,40135.650832757834
COL_353741,27112.073232724782
COL_353798,47277.5255681953
COL_353848,56755.343775164176
COL_353860,33883.550069849516
COL_354005,74338.34980725696
COL_354013,69541.25710602339
COL_354017,32147.785176706857
COL_354058,85972.62813449245
COL_354370,64211.56783039338
COL_354379,68163.02509047234
COL_354384,32161.20870310273
COL_354401,39531.64794499403
COL_354414,44740.98633224105
COL_354422,55047.6406150563
COL_354535,25008.59229418709
COL_354630,54937.152049107164
COL_354696,54159.29866093857
COL_354775,60303.78364656777
COL_354795,31404.151382900054
COL_355174,43564.37069887932
COL_355178,27051.714484548003
COL_355241,46380.930028179915
COL_355242,49168.8048109953
COL_355332,69194.9992630785
COL_355356,70036.55810863589
COL_355412,90896.49471864785
COL_355457,34408.546795777205
COL_355532,26782.29950338581
COL_355579,193764.89465251236
COL_355627,53464.23203299684
COL_355640,138221.03373011178
COL_355642,47564.50127553767
COL_355643,42051.5681353173
COL_355644,69802.04203656068
COL_355702,90448.84009072163
COL_355851,31136.957108897528
COL_355942,36073.981428136
COL_355991,63871.38146716939
COL_356015,32518.54136598622
COL_356199,78497.66330201767
COL_356201,67779.38345651256
COL_356441,503946.90307056956
COL_356469,35080.160482481995
COL_356497,48475.06855298818
COL_356528,105581.3215253749
COL_356531,65878.09636013003
COL_356616,38177.43438907327
COL_356638,55148.282779412744
COL_356826,45591.35018084424
COL_356832,56349.0824331291
COL_356954,46344.452232070296
COL_356964,10940.769944524101
COL_356974,24798.95806186366
COL_356984,23227.80739686905
COL_356999,27304.281850489602
COL_357040,104085.57150161183
COL_357043,45570.0306640619
COL_357044,30439.427293677647
COL_357159,71393.5128863394
COL_357177,95801.7387075973
COL_357179,96526.6498648226
COL_357180,104009.74118869533
COL_357214,34610.70638407013
COL_357243,64868.80997127886
COL_357294,308643.6374573768
COL_357296,70704.8459436271
COL_357328,27543.826811292056
COL_357329,25285.2055147101
COL_357331,25253.790186819046
COL_357591,55220.670870035385
COL_357674,51597.89205336137
COL_357819,58830.57609224278
COL_357939,39332.62908224369
COL_357974,51885.63421718325
COL_358084,40276.12240330059
COL_358132,55019.92130901746
COL_358232,27982.34560715708
COL_358276,49237.758828672566
COL_358345,91480.31720750089
COL_358346,91329.31785742374
COL_358399,166311.14283362578
COL_358409,55993.135562685915
COL_358650,48613.51675416948
COL_358680,25174.827038225514
COL_358681,36607.9489936559
COL_358684,45568.09351494255
COL_358785,45092.1232335289
COL_358809,49050.67593283854
COL_358838,42198.40681885563
COL_358860,42896.67127690489
COL_358903,14465.614268731108
COL_358918,56244.116825285404
COL_358919,51608.63147351951
COL_359017,120541.84309292704
COL_359184,84450.13624245873
COL_359231,39647.161461771684
COL_359287,76384.45824296956
COL_359445,40503.53968576617
COL_359491,65174.52643651346
COL_359659,76071.87915907113
COL_359709,28249.858110669153
COL_359737,76900.8657350897
COL_359790,52401.12797691201
COL_359919,46517.025407934634
COL_359952,45102.901671501735
COL_359998,40183.06930027228
COL_360122,60818.78409738451
COL_360130,44488.86153658931
COL_360208,42301.698716541316
COL_360271,34639.577177336774
COL_360276,37503.95398095324
COL_360277,52491.086200479614
COL_360356,33968.25065263372
COL_360445,65536.67985653746
COL_360564,38576.03645568558
COL_360668,38294.61164284224
COL_360703,66874.63109211487
COL_360822,62102.67629498605
COL_361154,58107.74874538493
COL_361255,99333.2604366106
COL_361394,42738.19180307916
COL_361459,38432.60841347356
COL_361605,40279.288498564754
COL_361689,41188.33095698656
COL_361827,60639.69045829396
COL_361842,63889.3188132257
COL_361905,276682.1452730888
COL_361973,155326.882295307
COL_362013,132182.34303175838
COL_362046,37363.92490820041
COL_362150,45354.176545177994
COL_362151,49023.966220933566
COL_362152,35797.104805236624
COL_362153,37319.68752879152
COL_362154,31034.111464254394
COL_362229,43729.000616750265
COL_362246,202911.88861034505
COL_362248,208874.54815513175
COL_362262,37806.21972211846
COL_362294,227077.6238098024
COL_362348,53723.77246164555
COL_362497,77398.0841186253
COL_362498,78624.25927895946
COL_362499,57713.81149733363
COL_362500,58579.520702099726
COL_362501,60171.85988475928
COL_362502,46270.774915153765
COL_362503,49406.449688599954
COL_362504,64627.06235544803
COL_362505,61394.66879802828
COL_362506,65998.6441052304
COL_362507,60124.84625684086
COL_362508,65027.97303411391
COL_362583,41201.13884271334
COL_362707,41406.81045245228
COL_362717,45907.05030061536
COL_362999,34686.78414106906
COL_363073,46099.60515954212
COL_363180,29681.34721551504
COL_363332,31335.483550982546
COL_363375,48611.599923377566
COL_363376,52303.46592264872
COL_363408,59215.50676749581
COL_363479,40270.090065694065
COL_363480,55560.539921925636
COL_363826,55601.02878208612
COL_363911,58420.838460219056
COL_364047,156572.7067081268
COL_364051,49404.577109279
COL_364053,47013.05822805101
COL_364201,23813.971958473267
COL_364302,40780.00996652235
COL_364411,56059.60621316946
COL_364507,59567.17562392701
COL_364716,65359.18847067162
COL_364810,49310.57044239195
COL_364830,67016.7578012743
COL_364885,32036.443975876697
COL_364889,27646.314847651636
COL_364994,65338.81446891784
COL_365066,43481.324880319706
COL_365439,54160.61623560858
COL_365528,40136.14264660403
COL_365550,46429.74170046754
COL_365615,228281.33627434899
COL_365632,134611.011250966
COL_365671,22330.932639188795
COL_365899,53248.31647981359
COL_365987,66959.9229580614
COL_366038,79181.4052141276
COL_366048,45849.45528564663
COL_366184,53279.14128434731
COL_366254,155097.00585717318
COL_366349,46990.63023350615
COL_366512,37675.06001989919
COL_366696,50302.6837129086
COL_366865,44230.57085305496
COL_367190,37019.66636002028
COL_367202,70200.33725563847
COL_367213,70761.89823898276
COL_367229,40547.60283532341
COL_367256,56208.699746167185
COL_367288,53154.92686182222
COL_367318,55036.94970615116
COL_367362,40212.82942045579
COL_367381,36844.903601550744
COL_367407,67624.66176600633
COL_367515,47659.14813016991
COL_367614,35392.160552431465
COL_367646,19710.819638013258
COL_367648,46557.923621770584
COL_367807,76279.11630665092
COL_367808,71967.88300852524
COL_367889,49398.1746395909
COL_367998,53310.411435780516
COL_368007,83911.22318116059
COL_368014,41611.41272734505
COL_368023,34210.335317439196
COL_368040,46336.316285346635
COL_368045,66045.3858464887
COL_368104,67495.91007315555
COL_368389,46950.203904513866
COL_368391,43701.645090564765
COL_368397,45415.79972967947
COL_368411,20482.59188831399
COL_368415,68945.61798958787
COL_368444,81541.85794518849
COL_368452,66785.8938470247
COL_368453,49998.81858737808
COL_368606,47726.22255553685
COL_368697,55144.763872303134
COL_368754,40768.65050214314
COL_368783,32601.4163293038
COL_368824,29865.081296429416
COL_368829,47381.452145994306
COL_369107,43151.08158471044
COL_369112,47742.76180884561
COL_369173,57531.361619109026
COL_369210,26908.4350001165
COL_369256,56045.50804948838
COL_369278,43064.047711421896
COL_369313,58095.12297518529
COL_369325,55479.177479451464
COL_369342,57087.19618498891
COL_369376,61992.37008066441
COL_369391,51844.308272675466
COL_369476,57409.81762586323
COL_369546,35528.79966120112
COL_369589,55411.56829206618
COL_369645,44348.78054388856
COL_369668,68494.87560320797
COL_369718,54306.982913678745
COL_369721,79396.0099331398
COL_369751,61723.08085045789
COL_369882,61728.4437137085
COL_369926,36917.938930592325
COL_370048,50452.26131757485
COL_370103,55510.301580117215
COL_370147,47122.74545764505
COL_370197,162295.82568694017
COL_370225,36366.425396842715
COL_370443,62113.1928717653
COL_370450,32777.53144719325
COL_370459,233651.59472617338
COL_370464,61918.58008219538
COL_370662,76533.8365986159
COL_370698,40224.31190880483
COL_370735,54181.527415937715
COL_370805,56513.95731450588
COL_370808,39536.5380842482
COL_370830,56400.71100691881
COL_370924,30210.00850017523
COL_371007,31584.54580931174
COL_371017,43772.96456870958
COL_371052,51622.33035257247
COL_371053,37283.58672257031
COL_371091,40460.011783992115
COL_371132,36625.32958855775
COL_371154,39204.023498456474
COL_371167,39715.77941264106
COL_371424,41691.877021487184
COL_371437,37608.090571418514
COL_371438,30250.36569461988
COL_371439,30479.822742096872
COL_371519,53106.24786556881
COL_371520,105193.0032452925
COL_371524,56093.97637039738
COL_371544,66939.34891095693
COL_371597,152965.89318809082
COL_371613,71175.80758825068
COL_371651,162623.0705683368
COL_371663,236855.7315328756
COL_371669,121609.59695214778
COL_371678,91195.85599451573
COL_371685,46015.35555072715
COL_371692,64503.49223139144
COL_371738,23170.191250769858
COL_371773,142633.00773015432
COL_371787,81978.67558209837
COL_372293,69187.47619162318
COL_372323,43108.703126758905
COL_372367,38111.41939700611
COL_372424,45719.06527395143
COL_372425,78480.92341031143
COL_372443,192057.4238722273
COL_372456,66532.14298654767
COL_372498,74132.04805057675
COL_372559,26478.696192463503
COL_372561,34169.29840310103
COL_372592,75523.4144696034
COL_372593,61830.64538259878
COL_372603,177320.4847743514
COL_372619,52868.64897573171
COL_372713,53552.68830078995
COL_372777,53208.1781904645
COL_372803,76395.74252157091
COL_372841,124580.440445435
COL_372873,52312.12197333412
COL_372875,69931.49314086908
COL_372902,73181.25567934859
COL_372920,52802.30848698477
COL_372930,254396.8836574475
COL_372932,176241.04251546029
COL_372945,119973.88238149088
COL_372969,60639.33463915078
COL_373027,38938.04015292815
COL_373071,62838.68123602546
COL_373075,60714.33653422438
COL_373101,57664.39599238221
COL_373105,54217.49290914887
COL_373106,49790.151680778974
COL_373107,43889.59309466135
COL_373108,45321.5936402751
COL_373180,39869.20615614609
COL_373195,298722.2659009598
COL_373197,290937.01633959694
COL_373289,81579.36824197274
COL_373291,38822.21559859506
COL_373414,42778.84407454092
COL_373415,59781.41522445328
COL_373441,76294.74980615088
COL_373467,53481.71630038743
COL_373522,52455.470954870194
COL_373627,47518.36619245877
COL_373675,226909.5829905172
COL_373917,53468.545980356874
COL_373938,177392.71033987385
COL_374058,45354.858254005136
COL_374154,198088.9223020088
COL_374182,42160.20583700428
COL_374183,80876.26330229332
COL_374232,55126.03566907689
COL_374272,57518.30276479627
COL_374299,38821.680515762295
COL_374416,34193.82073188681
COL_374494,49777.61592830666
COL_374515,51374.46952167936
COL_374570,90511.27545098012
COL_374858,26365.240650729967
COL_374867,27220.97448891798
COL_374899,64749.922594459465
COL_374955,47610.82216664754
COL_374975,55934.453488840925
COL_374997,34510.94866315236
COL_375026,38333.7785449158
COL_375033,31774.396907326547
COL_375103,47028.64917908469
COL_375118,25798.46599850966
COL_375119,54873.67618788504
COL_375120,59866.53150131126
COL_375121,43041.725824458335
COL_375183,46298.710364599894
COL_375452,56771.5566438991
COL_375463,72676.18597080966
COL_375672,32703.33234007122
COL_375673,33996.2975017031
COL_375716,118653.2991339979
COL_375781,32838.31156051913
COL_375859,35971.58543720265
COL_375888,55455.69811444144
COL_375893,200071.48816543675
COL_375899,35380.944434304394
COL_376021,45886.34662554123
COL_376102,186435.53737278748
COL_376206,41878.71139205193
COL_376211,49504.20155054644
COL_376366,232263.41336371485
COL_376367,191063.75156360544
COL_376368,189550.95377812453
COL_376405,66648.80614637386
COL_376443,251156.96294953686
COL_376475,51213.67207339416
COL_376477,55363.0962679595
COL_376499,120078.46899749452
COL_376500,116907.51725485921
COL_376524,38067.36539798869
COL_376613,36770.641036174056
COL_376661,50412.44121619378
COL_376674,66076.49544404903
COL_376690,23150.443699171883
COL_376712,51142.81758037803
COL_376778,35081.20098952213
COL_376800,33353.93230931967
COL_376801,30474.804672548962
COL_377066,27759.121445846653
COL_377074,33390.950558775316
COL_377093,45472.87270742527
COL_377113,25155.838182689375
COL_377118,50347.06696339597
COL_377131,55746.53134779267
COL_377356,28562.555295521608
COL_377543,31780.53898554993
COL_377546,38427.792124022475
COL_377548,48402.93467001727
COL_377689,101801.82552353476
COL_377713,73350.11986225737
COL_377714,69885.9516165665
COL_377715,40135.120825031816
COL_377731,44006.30138079224
COL_377732,181885.90671851946
COL_377910,46546.5580227678
COL_377931,49465.655182123926
COL_377977,12809.15216303421
COL_378088,44841.67637509112
COL_378144,55284.15408914813
COL_378155,29484.614436016644
COL_378170,62678.6593615282
COL_378178,52594.946704542825
COL_378194,40769.15303380592
COL_378195,76933.91622824011
COL_378227,43574.71947774424
COL_378236,60063.86547556398
COL_378342,87286.45692124494
COL_378364,42476.207649698306
COL_378406,36671.75406548865
COL_378444,56397.737506587
COL_378460,29501.593819749105
COL_378506,48130.341867324154
COL_378544,19741.241170935253
COL_378740,51253.43686563187
COL_378743,33538.41172216843
COL_378846,46168.62579521325
COL_378872,35841.7767330081
COL_378873,247263.50863133845
COL_378880,51586.24258089383
COL_378885,35155.850437965375
COL_378904,40926.52426383716
COL_378971,44784.01678339667
COL_378972,52503.14667805775
COL_379131,62551.06616178212
COL_379199,31641.338844432008
COL_379283,42474.79244316991
COL_379294,25809.115725361662
COL_379338,56211.8745318026
COL_379341,88823.77060754102
COL_379374,210855.46725193723
COL_379401,36755.03556018585
COL_379549,36322.92595264541
COL_379551,31703.10663720135
COL_379552,37669.12922529763
COL_379553,39092.08854901853
COL_379554,37720.355020899864
COL_379555,41968.2871140919
COL_379572,86509.95798750292
COL_379670,23508.22014074299
COL_379673,37032.74489806885
COL_379680,95244.61950735972
COL_379744,52768.16710526669
COL_379766,31788.683369548544
COL_379823,30630.89456304512
COL_379827,43397.2002407697
COL_379833,49887.508213702036
COL_379915,23578.032376523675
COL_380084,53428.637773080016
COL_380212,39431.431378911904
COL_380276,62630.28008017346
COL_380379,33648.80422553915
COL_380404,53316.92021234071
COL_380433,57973.326295823426
COL_380581,43107.29612806554
COL_380583,55225.608247302654
COL_380584,68763.1404753306
COL_380676,95244.05337656158
COL_380727,180039.09796170692
COL_380729,26094.007023646816
COL_380779,57788.57521105441
COL_380849,36184.761843886605
COL_380889,33120.978515868
COL_380920,37848.74264404038
COL_380981,28243.298141756015
COL_381005,66021.81067509518
COL_381044,45333.93222037268
COL_381093,35436.25256797498
COL_381129,55454.23861397743
COL_381130,71664.77337847126
COL_381131,74167.70389401994
COL_381133,72116.37899779862
COL_381134,63570.01445726944
COL_381135,64992.28649035752
COL_381189,50773.30374926769
COL_381190,59507.5548893503
COL_381202,22611.843607453164
COL_381203,36815.24620038085
COL_381204,31677.065918843
COL_381231,34809.64730139208
COL_381295,25915.034207166384
COL_381296,25012.843820173723
COL_381371,44667.86024526036
COL_381445,49041.82523766773
COL_381470,40126.72651191756
COL_381567,61844.16646138971
COL_381672,39474.797783421884
COL_381741,23479.510526633305
COL_381885,48139.067909932455
COL_381909,52636.231150251595
COL_382242,62226.241415495475
COL_382342,76566.16283526072
COL_382345,46091.268494505995
COL_382539,48152.26429627745
COL_382709,48508.13316279556
COL_382788,33467.730822076985
COL_382792,95002.17877470166
COL_382995,49863.3544336611
COL_383020,47370.09903400976
COL_383043,51200.271552203776
COL_383046,45786.94813016454
COL_383264,135044.5800473524
COL_383272,55884.42173599334
COL_383299,48961.62950270817
COL_383308,37983.35194989392
COL_383393,43539.96178427151
COL_383454,67365.02762189921
COL_383480,60987.1537577049
COL_383482,42949.844636811635
COL_383558,68309.52328868993
COL_383684,69959.03425257244
COL_383726,31245.01188111304
COL_383773,60164.929924939
COL_383810,45654.718938163496
COL_383855,65966.1356558816
COL_383866,57600.15317402276
COL_383966,44570.60772874227
COL_383981,23664.53243863638
COL_384006,47726.336193140975
COL_384016,42617.19366798528
COL_384022,39531.97227128493
COL_384106,91475.27148352352
COL_384116,258856.25706430618
COL_384222,275244.96575976175
COL_384231,58958.14656083012
COL_384295,66967.67131698965
COL_384325,53745.15475693181
COL_384362,39513.87239532967
COL_384398,59961.23636434394
COL_384499,50142.544082054876
COL_384636,125669.23296738647
COL_384650,31661.53635931512
COL_384670,77809.45354257022
COL_384718,60075.80117111908
COL_384720,195635.47909869507
COL_384721,113051.73843871072
COL_384722,102542.99753721309
COL_384723,103248.69330650428
COL_384724,123740.76021394282
COL_384725,129906.45181057179
COL_384726,116770.97211220994
COL_384727,105466.11082009102
COL_384730,20022.96072780621
COL_384743,42101.176981259196
COL_384801,54411.10753093115
COL_384841,123966.12540243303
COL_384884,48696.361929213635
COL_384916,23743.114475708448
COL_385075,42806.395198935046
COL_385133,53417.18982403615
COL_385148,60030.181480523024
COL_385149,71103.19114451414
COL_385150,67147.98236512487
COL_385159,57442.98548317106
COL_385204,87157.39657412216
COL_385211,19999.50458160598
COL_385220,76606.88822242772
COL_385264,59081.12284906993
COL_385312,34240.37403456596
COL_385327,59219.665084709755
COL_385345,48164.415563525
COL_385371,29980.24234168593
COL_385388,21871.963216107615
COL_385489,23902.382263520674
COL_385511,30066.231042273175
COL_385541,171741.13278413
COL_385575,135350.01569175982
COL_385576,78837.64412321371
COL_385683,66223.43322459582
COL_385739,30333.565912613114
COL_385814,50160.69207331579
COL_385828,199999.33677635386
COL_385939,36664.903405502664
COL_386160,82822.44316980823
COL_386195,77260.82485429711
COL_386279,65292.07592971105
COL_386331,41711.445594984405
COL_386767,43912.632611761706
COL_386784,66746.55972457748
COL_386857,29315.876662159637
COL_386871,71075.24892351535
COL_386878,72044.78882312469
COL_386926,43430.969895386086
COL_386954,53000.542139061035
COL_387107,64461.59738577872
COL_387125,17443.871246674033
COL_387135,81633.47189102843
COL_387155,47053.20894950695
COL_387163,56272.51647019405
COL_387211,50843.05886582019
COL_387222,49906.55389633089
COL_387276,30184.720967916477
COL_387277,46159.6565958153
COL_387280,53302.20068754608
COL_387304,48112.50007321442
COL_387357,36075.891786033506
COL_387381,53325.997805766965
COL_387425,121988.83249198543
COL_387426,143514.94420904422
COL_387452,211734.20217154757
COL_387541,151641.10399199958
COL_387600,33482.33225451677
COL_387837,43893.83061743502
COL_387921,39235.73129361124
COL_387922,189334.81133186352
COL_387925,69763.91530012459
COL_387934,64312.493062123394
COL_387935,54054.874375272586
COL_387937,59325.48188797376
COL_387947,24798.95806186366
COL_387952,60691.58523283645
COL_388150,51759.050106273746
COL_388157,49380.65630213192
COL_388176,214878.51888109552
COL_388178,43781.738964534175
COL_388246,83186.81945257707
COL_388315,51346.0393995541
COL_388325,37382.08527719481
COL_388360,60627.98670404944
COL_388403,83611.42123620625
COL_388416,49065.818357486234
COL_388433,65225.87797522128
COL_388447,54805.83836820234
COL_388465,20481.37129044671
COL_388500,55371.13517569424
COL_388505,75938.02423088101
COL_388507,33467.820107754305
COL_388578,53826.75856979174
COL_388589,52455.71613858523
COL_388651,37658.310487522904
COL_388675,31223.178974133076
COL_388732,62757.91578536755
COL_388790,42278.332906942625
COL_388863,56862.66509543501
COL_388911,43336.263260916014
COL_388927,61284.38477126172
COL_388962,44900.095541750874
COL_388964,89137.89953878638
COL_389021,194851.97629013762
COL_389080,57414.23671233411
COL_389139,119181.64808446856
COL_389140,102985.06906321383
COL_389175,46986.99831559368
COL_389176,60216.95076172808
COL_389230,63322.12533050521
COL_389264,85052.38769465947
COL_389373,69370.52099775632
COL_389408,172877.69376254646
COL_389425,65440.124067440185
COL_389438,36013.28532826206
COL_389459,53154.735270686215
COL_389488,27193.578871026428
COL_389576,63226.856098091346
COL_389663,59950.929191036485
COL_389787,81817.10424255425
COL_389803,49168.42634065831
COL_389884,55774.249564747115
COL_389891,44383.89960446634
COL_389905,136976.70423281603
COL_390149,59712.36573268395
COL_390150,39758.673378463165
COL_390151,38447.33898353138
COL_390152,57746.16505796235
COL_390176,36779.06188676111
COL_390177,48621.79973495379
COL_390178,33849.066713144624
COL_390179,37102.36171370039
COL_390180,39153.35516645368
COL_390181,40324.8065744098
COL_390237,48934.12133515558
COL_390259,50489.7184125689
COL_390270,44197.978107751835
COL_390312,68997.04074641572
COL_390313,69108.0075421074
COL_390320,91537.91402538888
COL_390321,74361.58199902448
COL_390322,87536.20873355973
COL_390390,46937.493535712885
COL_390394,29527.777391483767
COL_390447,23343.065193224014
COL_390474,53762.47573604643
COL_390485,59816.50358052166
COL_390656,46190.68579311183
COL_390675,55956.68476451724
COL_390720,51382.122112719386
COL_390759,47426.7045711746
COL_390760,57505.11264689516
COL_390761,327352.67873229313
COL_391004,64753.71913398529
COL_391012,56158.71217957232
COL_391064,156054.2070026033
COL_391101,43245.15490167236
COL_391115,73871.83705330503
COL_391171,35223.973297961296
COL_391285,66150.53415709712
COL_391330,57217.408046450386
COL_391418,60048.00867601415
COL_391464,39917.99055334774
COL_391466,34339.503831439906
COL_391556,37172.92868915821
COL_391648,21150.44916786385
COL_391650,20753.31022336593
COL_391754,15471.477815244216
COL_392218,76876.0769970396
COL_392243,59119.39423736722
COL_392279,36734.23066081057
COL_392303,36658.43811671727
COL_392497,48044.27676585439
COL_392554,55592.17986327523
COL_392663,40231.27393145804
COL_392737,34820.1938941768
COL_392878,34242.77840947776
COL_392908,37529.653459135705
COL_393015,53951.40297202139
COL_393045,58736.92044274136
COL_393092,67252.37635206695
COL_393145,41373.96688167108
COL_393278,56638.34266164619
COL_393287,31121.248890324514
COL_393363,46376.60872888561
COL_393454,49988.6465943577
COL_393463,30473.550732486103
COL_393493,54580.8827702375
COL_393543,155790.67195611077
COL_393581,51119.54738633014
COL_393625,51482.55123902751
COL_393647,30133.230683209422
COL_393648,45198.30947895603
COL_393761,35116.71232102328
COL_393770,177611.39673240058
COL_393784,135191.28807396913
COL_393830,117314.03765118704
COL_393834,136070.0710962768
COL_393843,122543.83488496832
COL_393924,31191.673862786014
COL_393930,41628.12211405365
COL_393931,39028.506130831986
COL_393953,45876.01617607953
COL_394142,51613.98803511565
COL_394224,148906.06236605457
COL_394448,74123.92036676063
COL_394726,61631.81818627029
COL_394737,45914.58832197636
COL_394738,40833.18279655103
COL_394764,356109.44808805664
COL_394777,24257.970595365194
COL_394783,37367.259575425545
COL_394811,82700.76644206111
COL_394849,79717.52391014632
COL_394857,68876.61245734763
COL_394922,40619.23520865357
COL_394988,41491.40003564484
COL_395063,49724.70037348149
COL_395135,54318.85775735808
COL_395184,71533.75952704356
COL_395191,35599.47825743319
COL_395196,63229.39543713336
COL_395197,50285.19908352663
COL_395209,39681.47724842388
COL_395214,67220.12297384687
COL_395226,39929.633588180484
COL_395281,165849.7819898131
COL_395296,29843.505128037526
COL_395344,47158.29160421813
COL_395573,58310.5950343327
COL_395574,63114.87140900751
COL_395608,35510.95846782037
COL_395713,31229.345660863863
COL_395714,39229.007861644175
COL_395715,37579.139542857585
COL_395717,40393.61490899124
COL_395718,60998.39921901759
COL_395771,26961.075254438347
COL_395816,297195.7760211491
COL_395841,42681.57960119727
COL_395898,61304.64274860161
COL_395904,96432.08551598176
COL_395929,68007.75730365327
COL_396047,153652.83934432257
COL_396072,53463.34493234407
COL_396104,227950.9338211017
COL_396114,48771.272668419195
COL_396161,28159.914217937283
COL_396162,23153.016351404112
COL_396197,56819.7892808481
COL_396213,45099.02695711971
COL_396366,33182.133786650425
COL_396368,36446.79845675267
COL_396373,29923.37073019736
COL_396385,45390.55469640021
COL_396389,66820.17674592807
COL_396399,51418.8055275695
COL_396434,61565.03476470947
COL_396522,50319.044685425586
COL_396536,45713.78200312813
COL_396544,52451.71306350641
COL_396605,56622.15709312506
COL_396766,52712.24231468515
COL_396828,33630.70163327722
COL_396833,37859.55876593743
COL_396838,29659.10427620406
COL_396937,53314.669440721686
COL_396959,63115.627965482694
COL_396960,75948.96124875774
COL_396961,67581.99326857147
COL_396975,40020.24386296889
COL_397004,56290.294294657775
COL_397068,58174.31934869216
COL_397220,64269.6969731033
COL_397251,55702.38914715336
COL_397387,28208.82258688447
COL_397408,176281.6004744473
COL_397515,314583.7883428222
COL_397613,60897.565300064205
COL_397736,40982.48350086043
COL_397747,71079.8982276679
COL_397860,72232.41646764246
COL_397875,23361.52920644729
COL_397928,66529.47650643688
COL_398072,60610.99588809755
COL_398073,73894.39708571797
COL_398193,42872.14148542506
COL_398230,65526.09118955942
COL_398232,153490.77405110566
COL_398238,62817.687717682
COL_398375,25656.53557615199
COL_398381,46902.17389346971
COL_398395,47549.33274026333
COL_398412,38464.31859932348
COL_398466,49217.40677395406
COL_398494,29269.34058023103
COL_398545,36699.47565159909
COL_398781,57752.828389785944
COL_398819,65229.67196876509
COL_398836,69997.39414063528
COL_398868,197136.8840939474
COL_398879,57313.661671417416
COL_398902,45954.39533468554
COL_398904,61778.730974684266
COL_399019,37168.73185207872
COL_399049,56055.02800080199
COL_399059,35545.64156151058
COL_399127,86760.15460308458
COL_399459,61916.507174452025
COL_399529,37007.247494271556
COL_399530,42816.051568147894
COL_399886,93854.30374911748
COL_399931,43252.78897059981
COL_400024,81555.27334914744
COL_400104,66656.6983114206
COL_400156,36133.856086403764
COL_400161,51588.54976931348
COL_400207,38331.016042710544
COL_400215,49544.95118460061
COL_400271,48705.738574307616
COL_400272,47503.708919414385
COL_400380,31565.491421625822
COL_400422,18468.225567840513
COL_400487,52734.59719746381
COL_400545,50739.0055233255
COL_400546,52323.53778185754
COL_400549,78118.59891919352
COL_400554,53454.34917801124
COL_400610,53269.081198241685
COL_400630,34904.992890262496
COL_400640,68517.83685771204
COL_400645,43438.155844468056
COL_400652,34202.55877835356
COL_400802,49464.41246873769
COL_400811,49473.53536813101
COL_400840,60248.003435938896
COL_400904,65642.24252033595
COL_400940,170373.53382451143
COL_401007,39098.63047762761
COL_401013,47342.94585033366
COL_401269,46148.674668697204
COL_401392,383455.0159450299
COL_401419,94246.80028736405
COL_401547,25401.550322945768
COL_401587,67646.39150572127
COL_401661,50314.98328311176
COL_401705,64521.02596051002
COL_401767,46534.36736190251
COL_401797,47106.69991278091
COL_401868,62169.5047374925
COL_402016,40568.71660893946
COL_402348,30622.20077285941
COL_402421,56417.50986784156
COL_402474,56284.08640868373
COL_402475,111893.73999539393
COL_402507,25800.424021104314
COL_402530,54196.79647676522
COL_402555,51092.66158304565
COL_402739,133807.534758855
COL_402789,33329.96126348524
COL_402795,46879.300545371065
COL_402894,32410.70935884375
COL_402928,67707.52528173545
COL_402934,65057.935380087925
COL_402936,69881.02937386293
COL_402957,52833.05065538223
COL_403052,53421.745617513494
COL_403101,70231.29727569518
COL_403137,79430.96496790422
COL_403139,55662.99564190982
COL_403160,52753.26422592519
COL_403161,52839.169092814525
COL_403162,59843.33001614177
COL_403165,57413.52149453484
COL_403242,30813.34257181754
COL_403418,37826.13134219876
COL_403560,49710.91901730297
COL_403564,52518.274494257465
COL_403610,48800.36498748121
COL_403634,56300.880254024145
COL_403737,63988.414030561435
COL_403848,72727.38871427387
COL_403854,52870.94042931843
COL_403937,76065.11212459978
COL_404130,146824.15092199185
COL_404143,54109.64940810481
COL_404183,37393.623951562666
COL_404215,60820.91986703875
COL_404333,75949.75345898603
COL_404345,36259.88985383774
COL_404438,96644.85825082884
COL_404439,66743.77481695781
COL_404491,166286.5235014917
COL_404576,34310.61354054874
COL_404620,25479.429601117976
COL_404651,51047.26679824092
COL_404736,18679.392024658526
COL_404745,38350.01739981115
COL_404784,59040.98209522611
COL_404872,44603.181961362345
COL_405059,69832.20475280829
COL_405127,37227.06851866121
COL_405143,76654.9475683299
COL_405156,51106.1500916378
COL_405235,43048.322313212935
COL_405303,40144.05103595201
COL_405345,70781.42228972928
COL_405398,65292.78860522308
COL_405399,68948.92226198655
COL_405507,43145.84220747178
COL_405529,72048.42679935815
COL_405658,41044.899821876854
COL_405666,45925.35541963937
COL_405711,51790.43300776284
COL_405811,48463.79123415519
COL_405951,32631.37845820514
COL_406025,86794.32486693669
COL_406081,92170.44126397441
